img,avg
sub-S12559_ses-E25505_run-1_bp-chest_vp-ap_dx.png,142.6752052307129
sub-S03725_ses-E08815_run-1_bp-chest_vp-ap_cr.png,138.41519165039062
sub-S03543_ses-E07417_run-1_bp-chest_vp-ap_cr.png,111.7499008178711
sub-S09376_ses-E18978_run-1_bp-chest_cr.png,132.30122756958008
sub-S03725_ses-E08321_run-1_bp-chest_vp-ap_cr.png,148.25075912475586
sub-S11206_ses-E20992_run-2_bp-chest_vp-ap_cr.png,179.55810165405273
sub-S09817_ses-E16840_run-1_bp-chest_vp-ap_dx.png,103.70011138916016
sub-S11779_ses-E22305_acq-2_run-1_bp-chest_vp-ll_dx.png,129.93589401245117
sub-S10160_ses-E17559_run-1_bp-chest_vp-pa_dx.png,141.74253845214844
sub-S10492_ses-E23388_run-1_bp-chest_vp-ap_dx.png,165.05715560913086
sub-S09375_ses-E19417_run-1_bp-chest_vp-ap_cr.png,108.00551986694336
sub-S12674_ses-E26311_acq-1_run-1_bp-chest_vp-pa_dx.png,124.92020416259766
sub-S12301_ses-E24469_run-1_bp-chest_vp-pa_dx.png,133.7413215637207
sub-S09458_ses-E17334_run-1_bp-chest_vp-ap_dx.png,140.02343368530273
sub-S09361_ses-E19948_run-1_bp-chest_cr.png,149.3396224975586
sub-S04097_ses-E08279_run-1_bp-chest_cr.png,113.53850173950195
sub-S09971_ses-E17122_run-1_bp-chest_vp-lateral_dx.png,111.7547378540039
sub-S09332_ses-E16117_acq-2_run-1_bp-chest_vp-pa_dx.png,180.61205291748047
sub-S12831_ses-E27127_run-1_bp-chest_dx.png,123.8835678100586
sub-S09526_ses-E16365_run-1_bp-chest_vp-ap_cr.png,74.52704620361328
sub-S03504_ses-E07433_run-1_bp-chest_cr.png,156.75220489501953
sub-S09379_ses-E20285_run-1_bp-chest_vp-ap_cr.png,130.3651466369629
sub-S09545_ses-E16391_run-1_bp-chest_dx.png,111.75949096679688
SITE2-000251_01-02-2005-31668_1.000000-64101_000000.dcm.png,136.5113353729248
sub-S03448_ses-E06891_run-1_bp-chest_cr.png,163.85248947143555
sub-S10776_ses-E22604_run-1_bp-chest_vp-ap_dx.png,134.69120407104492
sub-S09687_ses-E17960_run-1_bp-chest_cr.png,144.5258903503418
sub-S10506_ses-E18217_run-1_bp-chest_cr.png,128.4390983581543
sub-S09933_ses-E21587_run-1_bp-chest_vp-pa_dx.png,106.57015228271484
419639-000586_07-05-2007-XR CHEST 1 VIEW AP-49647_1.000000-AP-62304_000000.dcm.png,125.48778629302979
sub-S03244_ses-E06521_run-1_bp-chest_vp-lateral_dx.png,115.83903121948242
sub-S03602_ses-E08265_run-1_bp-chest_vp-ll_cr.png,98.1322250366211
sub-S09468_ses-E21414_run-1_bp-chest_vp-ap_dx.png,163.34025955200195
sub-S03159_ses-E06289_run-1_bp-chest_vp-ap_dx.png,160.2579460144043
sub-S10929_ses-E19055_run-1_bp-chest_vp-ap_dx.png,172.82205963134766
sub-S10863_ses-E18900_run-1_bp-chest_vp-lateral_dx.png,140.7930793762207
sub-S10206_ses-E17639_run-1_bp-chest_dx.png,138.84439086914062
sub-S03646_ses-E07402_run-1_bp-chest_vp-ap_cr.png,162.7679100036621
sub-S10666_ses-E20037_run-1_bp-chest_vp-ap_dx.png,151.2384796142578
sub-S12205_ses-E24766_acq-1_run-1_bp-chest_vp-pa_dx.png,132.7199478149414
sub-S03193_ses-E06958_run-1_bp-chest_vp-ap_dx.png,115.45083618164062
sub-S09670_ses-E22700_run-1_bp-chest_vp-ap_cr.png,111.21358871459961
sub-S09434_ses-E16245_run-1_bp-chest_vp-ap_cr.png,101.66201782226562
sub-S12642_ses-E26188_run-1_bp-chest_vp-ap_cr.png,125.58963394165039
sub-S12688_ses-E26410_run-1_bp-chest_vp-ap_cr.png,154.12527084350586
sub-S09767_ses-E26376_run-1_bp-chest_vp-ap_dx.png,137.83898162841797
sub-S11539_ses-E21165_acq-2_run-1_bp-chest_vp-ll_cr.png,78.33011627197266
sub-S12819_ses-E27041_run-1_bp-chest_vp-pa_cr.png,145.8932113647461
sub-S10269_ses-E18770_run-1_bp-chest_vp-ap_cr.png,79.91485214233398
sub-S10802_ses-E25018_acq-6_run-1_bp-chest_vp-ap_dx.png,116.20816421508789
sub-S11613_ses-E26081_run-1_bp-chest_vp-ap_cr.png,117.19549179077148
sub-S09898_ses-E16991_run-1_bp-chest_vp-pa_cr.png,164.18776321411133
sub-S03719_ses-E17226_run-1_bp-chest_dx.png,114.38601303100586
sub-S10578_ses-E23253_run-1_bp-chest_vp-ap_dx.png,102.65966415405273
sub-S11348_ses-E22147_run-1_bp-chest_vp-ap_dx.png,132.3112335205078
sub-S12624_ses-E25954_run-1_bp-chest_vp-pa_dx.png,164.62994766235352
sub-S04105_ses-E08451_run-1_bp-chest_vp-ap_dx.png,122.13639450073242
sub-S04289_ses-E08549_run-1_bp-chest_vp-pa_dx.png,139.25557708740234
sub-S12586_ses-E25623_run-1_bp-chest_vp-ap_dx.png,163.7636375427246
sub-S03592_ses-E08308_run-1_bp-chest_vp-ll_cr.png,132.81962966918945
sub-S12216_ses-E24193_run-1_bp-chest_vp-ap_cr.png,175.87486267089844
sub-S11942_ses-E26589_run-2_bp-chest_dx.png,145.8526268005371
sub-S10186_ses-E17599_run-1_bp-chest_vp-pa_dx.png,120.10290145874023
sub-S09643_ses-E16531_run-1_bp-chest_vp-pa_dx.png,156.8952293395996
sub-S11512_ses-E21040_run-1_bp-chest_vp-ap_cr.png,157.67224502563477
SITE2-000135_08-18-2003-64564_5.000000-56105_000000.dcm.png,113.73380756378174
sub-S11671_ses-E26840_run-1_bp-chest_vp-pa_cr.png,143.3423957824707
sub-S10988_ses-E19235_run-1_bp-chest_vp-ap_dx.png,121.69308471679688
sub-S09780_ses-E18304_run-1_bp-chest_vp-ap_cr.png,106.69178771972656
419639-002261_07-04-2002-XR CHEST 1 VIEW AP-70507_1.000000-AP-72052_000000.dcm.png,147.84352016448975
sub-S10198_ses-E17625_run-2_bp-chest_vp-pa_dx.png,111.91698837280273
sub-S10420_ses-E23272_acq-1_run-1_bp-chest_vp-ap_dx.png,164.94242095947266
sub-S03659_ses-E21808_run-1_bp-chest_vp-ap_dx.png,118.18844985961914
sub-S03607_ses-E08364_run-1_bp-chest_vp-pa_cr.png,115.9234733581543
sub-S11805_ses-E22420_run-1_bp-chest_vp-ap_cr.png,109.04349136352539
sub-S10806_ses-E18784_run-1_bp-chest_vp-ap_dx.png,103.88735580444336
sub-S09994_ses-E18945_run-1_bp-chest_vp-ap_dx.png,141.68743896484375
sub-S04470_ses-E22925_run-2_bp-chest_vp-pa_dx.png,173.06853866577148
sub-S03885_ses-E07876_run-1_bp-chest_cr.png,142.95903396606445
sub-S12079_ses-E24188_run-1_bp-chest_vp-ap_dx.png,139.72806930541992
sub-S10256_ses-E19116_run-1_bp-chest_vp-ap_dx.png,150.50698852539062
sub-S03964_ses-E08896_acq-2_run-1_bp-chest_vp-pa_dx.png,89.01240158081055
sub-S09319_ses-E20093_run-1_bp-chest_vp-ap_dx.png,87.08333206176758
sub-S04032_ses-E17649_run-1_bp-chest_dx.png,124.08334350585938
sub-S12571_ses-E26215_run-2_bp-chest_vp-ap_cr.png,168.7412223815918
sub-S11802_ses-E25030_run-1_bp-chest_vp-lateral_dx.png,93.73052597045898
sub-S09522_ses-E18974_run-1_bp-chest_vp-pa_dx.png,100.11084747314453
sub-S09426_ses-E16891_run-1_bp-chest_vp-ap_dx.png,150.14441680908203
sub-S04185_ses-E08416_run-1_bp-chest_cr.png,104.35720443725586
sub-S12645_ses-E26200_acq-1_run-1_bp-chest_vp-pa_dx.png,139.20458602905273
sub-S10619_ses-E25748_run-1_bp-chest_vp-lateral_dx.png,102.55520248413086
sub-S11052_ses-E19629_run-1_bp-chest_vp-ap_dx.png,127.62185668945312
sub-S09878_ses-E24896_run-1_bp-chest_vp-ap_cr.png,141.67606353759766
sub-S09978_ses-E17134_run-1_bp-chest_dx.png,103.0749282836914
sub-S11318_ses-E20275_run-1_bp-chest_vp-pa_dx.png,131.56838989257812
sub-S03049_ses-E17263_run-1_bp-chest_vp-pa_cr.png,132.37715911865234
sub-S09786_ses-E16774_run-1_bp-chest_vp-ap_dx.png,149.63158416748047
sub-S12643_ses-E26192_acq-1_run-1_bp-chest_vp-pa_cr.png,108.77020645141602
sub-S09775_ses-E24783_run-1_bp-chest_vp-pa_dx.png,130.33273696899414
sub-S03432_ses-E06841_run-1_bp-chest_vp-pa_dx.png,137.7378387451172
sub-S11470_ses-E22199_run-1_bp-chest_vp-ap_dx.png,107.8780403137207
sub-S08047_ses-E26555_run-1_bp-chest_vp-ap_dx.png,144.58676528930664
sub-S09766_ses-E17514_acq-2_run-1_bp-chest_vp-ap_dx.png,51.88931655883789
sub-S09761_ses-E16732_run-1_bp-chest_vp-pa_cr.png,131.13561630249023
sub-S09314_ses-E25840_acq-1_run-1_bp-chest_vp-ap_cr.png,79.75629043579102
sub-S09587_ses-E24699_run-1_bp-chest_vp-ap_cr.png,154.4498176574707
sub-S12049_ses-E23678_run-1_bp-chest_vp-pa_dx.png,162.29658126831055
sub-S10725_ses-E18917_run-1_bp-chest_vp-ap_dx.png,105.62538146972656
SITE2-000177_12-28-2007-25312_1.000000-10948_000000.dcm.png,83.33758354187012
sub-S10589_ses-E25368_run-1_bp-chest_vp-ap_dx.png,128.74676132202148
sub-S09375_ses-E18944_run-1_bp-chest_vp-ap_dx.png,115.28987121582031
sub-S03627_ses-E08872_run-1_bp-chest_vp-pa_cr.png,150.81357955932617
sub-S11341_ses-E20364_run-1_bp-chest_vp-ap_cr.png,124.03351974487305
sub-S12343_ses-E24639_acq-1_run-1_bp-chest_vp-ll_dx.png,134.39816665649414
sub-S10733_ses-E18615_run-1_bp-chest_vp-ap_cr.png,120.93087768554688
sub-S04162_ses-E08383_run-1_bp-chest_vp-ll_cr.png,109.43637084960938
sub-S03595_ses-E08389_run-1_bp-chest_vp-pa_cr.png,140.31344604492188
sub-S09787_ses-E22293_run-1_bp-chest_vp-ap_cr.png,96.29444122314453
sub-S10666_ses-E23685_run-1_bp-chest_cr.png,135.08737564086914
sub-S09768_ses-E20876_run-1_bp-chest_vp-ap_dx.png,117.40601348876953
sub-S12251_ses-E24292_run-1_bp-chest_vp-pa_cr.png,109.36752700805664
sub-S11898_ses-E23005_acq-1_run-1_bp-chest_vp-ll_dx.png,133.74129104614258
sub-S09592_ses-E16452_acq-1_run-1_bp-chest_vp-pa_cr.png,121.86236572265625
sub-S11064_ses-E19390_run-1_bp-chest_vp-ap_dx.png,149.58295059204102
sub-S12013_ses-E23567_run-1_bp-chest_vp-ap_cr.png,61.645408630371094
sub-S09904_ses-E17003_run-1_bp-chest_vp-ap_dx.png,142.97893905639648
sub-S10703_ses-E18553_run-1_bp-chest_vp-ll_cr.png,87.02168273925781
sub-S09755_ses-E16724_run-1_bp-chest_vp-ap_cr.png,96.71455001831055
sub-S09815_ses-E21401_run-1_bp-chest_vp-ap_dx.png,142.7853775024414
sub-S12326_ses-E25012_acq-2_run-1_bp-chest_vp-ll_cr.png,103.02088165283203
sub-S03134_ses-E06987_run-1_bp-chest_vp-pa_dx.png,153.95027923583984
sub-S03444_ses-E06871_acq-2_run-1_bp-chest_vp-ll_dx.png,132.1292839050293
sub-S12090_ses-E25297_run-1_bp-chest_vp-pa_cr.png,173.7998275756836
sub-S10345_ses-E17916_run-1_bp-chest_vp-ap_dx.png,162.34940719604492
sub-S03373_ses-E06774_acq-2_run-1_bp-chest_vp-pa_dx.png,167.07841873168945
sub-S04075_ses-E08250_acq-2_run-1_bp-chest_vp-pa_dx.png,87.38111114501953
419639-001571_12-26-2005-XR CHEST 1 VIEW AP-15270_1.000000-AP-98385_000000.dcm.png,124.18714618682861
sub-S12570_ses-E25554_acq-2_run-1_bp-chest_vp-ap_cr.png,61.974910736083984
sub-S10701_ses-E18543_acq-2_run-1_bp-chest_vp-ll_dx.png,97.0527572631836
sub-S09496_ses-E25324_run-1_bp-chest_vp-ap_dx.png,182.1896858215332
sub-S11767_ses-E22234_run-1_bp-chest_vp-pa_cr.png,135.57007598876953
sub-S09408_ses-E22074_run-1_bp-chest_cr.png,143.67717361450195
sub-S12082_ses-E24895_run-1_bp-chest_vp-ll_cr.png,116.89114761352539
sub-S03805_ses-E07670_run-1_bp-chest_vp-lateral_cr.png,105.53853988647461
sub-S03877_ses-E07842_run-1_bp-chest_vp-pa_cr.png,125.02060317993164
419639-000613_11-10-2000-XR CHEST 1 VIEW AP-76359_1.000000-CHEST AP-65532_000000.dcm.png,125.3318510055542
sub-S12121_ses-E25870_run-1_bp-chest_vp-ap_dx.png,120.79294967651367
sub-S03819_ses-E08243_run-1_bp-chest_vp-ll_cr.png,130.4745101928711
sub-S09766_ses-E17297_run-1_bp-chest_vp-ap_dx.png,149.20415878295898
sub-S12012_ses-E24827_run-1_bp-chest_vp-ap_cr.png,151.83948135375977
sub-S10810_ses-E19735_run-1_bp-chest_vp-pa_cr.png,182.0408592224121
sub-S03271_ses-E06446_run-1_bp-chest_vp-ap_dx.png,128.41291427612305
sub-S10373_ses-E19510_acq-2_run-2_bp-chest_vp-ap_dx.png,53.06758499145508
sub-S12051_ses-E23683_run-1_bp-chest_vp-ap_dx.png,97.21062088012695
419639-003112_08-21-2007-XR CHEST 1 VIEW AP-67193_1.000000-CHEST AP-99861_000000.dcm.png,127.62591171264648
sub-S04351_ses-E16348_run-1_bp-chest_vp-lateral_cr.png,89.7708740234375
sub-S10598_ses-E19982_run-1_bp-chest_vp-ap_cr.png,128.44539642333984
sub-S11955_ses-E23336_run-2_bp-chest_vp-pa_dx.png,110.84548568725586
sub-S09736_ses-E25124_run-1_bp-chest_vp-pa_dx.png,140.71216201782227
sub-S11439_ses-E26385_run-1_bp-chest_vp-pa_dx.png,146.7414093017578
sub-S09721_ses-E16655_run-1_bp-chest_vp-ll_cr.png,75.26604843139648
sub-S12782_ses-E26859_run-1_bp-chest_vp-ap_dx.png,159.01029586791992
sub-S11511_ses-E25960_run-1_bp-chest_vp-ap_dx.png,137.91159439086914
sub-S09314_ses-E18752_run-1_bp-chest_vp-ap_cr.png,121.61294937133789
sub-S11243_ses-E20021_run-1_bp-chest_vp-ap_cr.png,64.04158401489258
sub-S10931_ses-E19063_run-1_bp-chest_vp-lateral_dx.png,135.63677597045898
sub-S09526_ses-E16708_run-1_bp-chest_vp-ap_dx.png,103.24251556396484
sub-S12754_ses-E26720_run-2_bp-chest_dx.png,155.19916915893555
sub-S03929_ses-E26717_run-2_bp-chest_dx.png,163.71926879882812
sub-S10555_ses-E20115_run-1_bp-chest_vp-ap_dx.png,145.7086944580078
sub-S04448_ses-E08830_run-1_bp-chest_vp-pa_cr.png,99.14152908325195
SITE2-000216_05-11-2006-94016_1.000000-13516_000000.dcm.png,123.30865287780762
SITE2-000078_01-21-2006-37750_1.000000-25065_000000.dcm.png,137.35618114471436
sub-S11364_ses-E23866_run-1_bp-chest_vp-pa_dx.png,138.23093032836914
sub-S10182_ses-E26045_run-1_bp-chest_vp-ap_dx.png,165.54254913330078
sub-S03096_ses-E06237_run-1_bp-chest_vp-ap_cr.png,163.06074142456055
sub-S10019_ses-E19307_run-1_bp-chest_vp-ap_cr.png,151.1756248474121
sub-S12110_ses-E23847_run-2_bp-chest_vp-pa_dx.png,103.1739616394043
sub-S10768_ses-E20175_run-1_bp-chest_vp-ap_cr.png,161.3968391418457
sub-S10017_ses-E17225_run-1_bp-chest_vp-pa_cr.png,144.09134674072266
sub-S03239_ses-E06638_acq-1_run-1_bp-chest_vp-pa_dx.png,162.7962875366211
sub-S09387_ses-E21902_run-1_bp-chest_cr.png,134.09445571899414
sub-S04203_ses-E08442_acq-1_run-1_bp-chest_vp-pa_dx.png,164.7841453552246
sub-S10849_ses-E18878_run-1_bp-chest_vp-pa_cr.png,134.90094757080078
sub-S09548_ses-E16746_run-1_bp-chest_vp-pa_dx.png,69.93754577636719
sub-S10789_ses-E25843_run-1_bp-chest_vp-pa_cr.png,109.01681518554688
sub-S11385_ses-E25474_run-1_bp-chest_vp-ap_cr.png,166.91000747680664
sub-S10343_ses-E19672_run-1_bp-chest_vp-ap_dx.png,147.3503646850586
sub-S10777_ses-E22327_run-1_bp-chest_vp-ap_dx.png,103.72780227661133
sub-S12432_ses-E24961_run-1_bp-chest_vp-ap_cr.png,140.78686904907227
sub-S04396_ses-E17847_run-2_bp-chest_cr.png,133.06167221069336
sub-S12235_ses-E24246_acq-1_run-1_bp-chest_vp-pa_dx.png,124.83713150024414
sub-S10891_ses-E18955_run-1_bp-chest_vp-ap_dx.png,100.11960983276367
sub-S10668_ses-E23672_acq-1_run-1_bp-chest_vp-ll_dx.png,125.87915420532227
sub-S10619_ses-E18402_run-1_bp-chest_vp-lateral_dx.png,96.85628128051758
sub-S10319_ses-E19928_run-1_bp-chest_vp-pa_cr.png,164.6688117980957
sub-S12729_ses-E26620_run-1_bp-chest_vp-pa_cr.png,156.0924530029297
sub-S10312_ses-E17853_run-1_bp-chest_vp-ll_cr.png,113.70315933227539
sub-S04067_ses-E26911_run-1_bp-chest_dx.png,146.10640335083008
sub-S11927_ses-E23153_acq-1_run-1_bp-chest_cr.png,172.35852813720703
sub-S09555_ses-E23054_run-1_bp-chest_vp-ap_dx.png,141.79698944091797
sub-S09909_ses-E25133_run-1_bp-chest_vp-ap_dx.png,157.42107009887695
sub-S10496_ses-E21192_run-1_bp-chest_vp-lateral_dx.png,99.17755889892578
sub-S11765_ses-E26641_acq-1_run-1_bp-chest_vp-pa_dx.png,122.1544303894043
sub-S12824_ses-E27080_run-1_bp-chest_cr.png,145.6063003540039
sub-S12613_ses-E25823_acq-2_run-1_bp-chest_vp-pa_dx.png,127.14050674438477
sub-S04265_ses-E26565_run-2_bp-chest_dx.png,154.31085205078125
sub-S03753_ses-E08708_run-1_bp-chest_vp-lateral_cr.png,121.68097686767578
sub-S09366_ses-E22573_run-1_bp-chest_vp-ap_cr.png,129.58081436157227
sub-S11012_ses-E25064_run-1_bp-chest_vp-ap_cr.png,171.6095848083496
sub-S11475_ses-E20855_run-1_bp-chest_cr.png,90.86349487304688
sub-S03052_ses-E06911_acq-1_run-1_bp-chest_vp-ll_dx.png,176.51265716552734
sub-S09680_ses-E18330_run-1_bp-chest_vp-ap_cr.png,110.5692253112793
sub-S09586_ses-E16445_run-1_bp-chest_vp-ap_dx.png,120.6056900024414
sub-S04226_ses-E08470_run-1_bp-chest_vp-pa_cr.png,136.5065574645996
sub-S03593_ses-E07557_acq-1_run-1_bp-chest_vp-pa_dx.png,173.3781509399414
sub-S11316_ses-E20272_run-1_bp-chest_vp-ll_dx.png,108.61610412597656
sub-S11061_ses-E21100_acq-1_run-1_bp-chest_vp-ll_dx.png,138.79276275634766
sub-S10064_ses-E22119_acq-1_run-1_bp-chest_vp-ap_dx.png,130.9461669921875
sub-S09498_ses-E19069_run-2_bp-chest_vp-lateral_dx.png,130.81271362304688
sub-S11101_ses-E22672_run-1_bp-chest_vp-ap_cr.png,148.1111831665039
sub-S10395_ses-E21717_run-1_bp-chest_vp-ap_dx.png,136.1542510986328
sub-S12401_ses-E26206_run-1_bp-chest_vp-ll_cr.png,109.27220916748047
sub-S09687_ses-E21332_run-1_bp-chest_cr.png,133.07954025268555
sub-S03111_ses-E17686_run-1_bp-chest_vp-ll_dx.png,163.2778091430664
sub-S10083_ses-E23894_run-1_bp-chest_vp-ap_dx.png,158.36461639404297
sub-S03716_ses-E07532_run-1_bp-chest_vp-pa_cr.png,170.99448013305664
sub-S11423_ses-E24491_run-1_bp-chest_vp-ll_dx.png,137.27544403076172
sub-S10647_ses-E18450_acq-2_run-1_bp-chest_vp-ll_dx.png,114.72256469726562
sub-S12016_ses-E23998_run-1_bp-chest_vp-ap_dx.png,94.06527709960938
sub-S10229_ses-E17695_acq-2_run-1_bp-chest_vp-pa_dx.png,102.50586700439453
sub-S03303_ses-E06503_run-1_bp-chest_vp-ap_dx.png,165.48106384277344
sub-S12422_ses-E26433_run-1_bp-chest_vp-pa_cr.png,193.77901458740234
sub-S09469_ses-E19259_run-1_bp-chest_vp-ap_dx.png,140.02716064453125
419639-000959_01-09-2000-XR CHEST 1 VIEW AP-34033_1.000000-AP-79495_000000.dcm.png,120.57523155212402
sub-S03654_ses-E07421_run-1_bp-chest_vp-ap_cr.png,128.25946426391602
sub-S10415_ses-E20770_run-1_bp-chest_vp-pa_dx.png,175.82502365112305
sub-S09993_ses-E23292_run-1_bp-chest_vp-pa_dx.png,181.78761672973633
sub-S04295_ses-E08560_run-1_bp-chest_cr.png,69.25448608398438
sub-S10888_ses-E24078_acq-2_run-1_bp-chest_vp-ll_dx.png,90.5952377319336
sub-S11180_ses-E26006_run-1_bp-chest_vp-ap_cr.png,145.1461524963379
sub-S09319_ses-E16104_run-1_bp-chest_vp-lateral_dx.png,99.85069274902344
sub-S04424_ses-E17683_run-1_bp-chest_dx.png,154.99262619018555
sub-S10045_ses-E17278_acq-2_run-1_bp-chest_vp-ll_dx.png,106.13245391845703
sub-S11812_ses-E22462_run-1_bp-chest_vp-pa_cr.png,145.31845474243164
419639-001060_07-11-2006-XR CHEST 1 VIEW AP-58106_1.000000-AP-26850_000000.dcm.png,123.65230178833008
sub-S10525_ses-E22432_run-1_bp-chest_cr.png,101.6877326965332
sub-S10694_ses-E18528_run-1_bp-chest_vp-pa_cr.png,147.2430191040039
sub-S03816_ses-E17480_run-1_bp-chest_vp-ap_dx.png,144.88775634765625
sub-S10634_ses-E18429_run-1_bp-chest_vp-pa_dx.png,116.87343978881836
sub-S09558_ses-E26889_run-1_bp-chest_vp-lateral_dx.png,134.65121841430664
sub-S03100_ses-E26775_run-1_bp-chest_vp-ap_cr.png,108.7862319946289
sub-S11606_ses-E21449_run-3_bp-chest_vp-ap_cr.png,142.68366241455078
sub-S10427_ses-E18093_run-1_bp-chest_vp-ap_dx.png,121.38565444946289
sub-S03048_ses-E26839_run-1_bp-chest_vp-lateral_dx.png,115.35271072387695
SITE2-000252_07-02-2004-04481_1.000000-68553_000000.dcm.png,113.61991214752197
sub-S09801_ses-E16795_run-1_bp-chest_vp-pa_cr.png,160.1116180419922
sub-S09594_ses-E17025_acq-1_run-1_bp-chest_vp-ap_dx.png,110.38550567626953
419639-001646_12-26-2005-XR CHEST 1 VIEW AP-15061_1.000000-AP-61531_000000.dcm.png,117.94688320159912
sub-S10334_ses-E17896_run-1_bp-chest_vp-ap_dx.png,165.75930786132812
sub-S03222_ses-E06983_run-1_bp-chest_vp-ap_cr.png,177.31564331054688
sub-S09583_ses-E20786_run-1_bp-chest_vp-ap_cr.png,108.33145904541016
sub-S03908_ses-E07997_acq-1_run-1_bp-chest_vp-pa_dx.png,165.5809097290039
sub-S12060_ses-E23708_run-1_bp-chest_vp-lateral_dx.png,120.70805358886719
sub-S09867_ses-E20934_run-1_bp-chest_vp-ap_dx.png,81.40706634521484
sub-S03835_ses-E21815_run-1_bp-chest_vp-ap_cr.png,145.00897979736328
sub-S10888_ses-E24078_acq-1_run-1_bp-chest_vp-ll_dx.png,130.2525749206543
sub-S03776_ses-E08177_acq-1_run-1_bp-chest_vp-pa_cr.png,79.87270736694336
